Date,metric,ticker,value
2021-11-24,Close,^FTSE,7286.2998046875
2021-11-25,Close,^FTSE,7310.39990234375
2021-11-26,Close,^FTSE,7044.0
2021-11-29,Close,^FTSE,7110.0
2021-11-30,Close,^FTSE,7059.5
2021-12-01,Close,^FTSE,7168.7001953125
2021-12-02,Close,^FTSE,7129.2001953125
2021-12-03,Close,^FTSE,7122.2998046875
2021-12-06,Close,^FTSE,7232.2998046875
2021-12-07,Close,^FTSE,7339.89990234375
2021-12-08,Close,^FTSE,7337.39990234375
2021-12-09,Close,^FTSE,7321.2998046875
2021-12-10,Close,^FTSE,7291.7998046875
2021-12-13,Close,^FTSE,7231.39990234375
2021-12-14,Close,^FTSE,7218.60009765625
2021-12-15,Close,^FTSE,7170.7998046875
2021-12-16,Close,^FTSE,7260.60009765625
2021-12-17,Close,^FTSE,7269.89990234375
2021-12-20,Close,^FTSE,7198.0
2021-12-21,Close,^FTSE,7297.39990234375
2021-12-22,Close,^FTSE,7341.7001953125
2021-12-23,Close,^FTSE,7373.2998046875
2021-12-24,Close,^FTSE,7372.10009765625
2021-12-29,Close,^FTSE,7420.7001953125
2021-12-30,Close,^FTSE,7403.0
2021-12-31,Close,^FTSE,7384.5
2022-01-04,Close,^FTSE,7505.2001953125
2022-01-05,Close,^FTSE,7516.89990234375
2022-01-06,Close,^FTSE,7450.39990234375
2022-01-07,Close,^FTSE,7485.2998046875
2022-01-10,Close,^FTSE,7445.2998046875
2022-01-11,Close,^FTSE,7491.39990234375
2022-01-12,Close,^FTSE,7551.7001953125
2022-01-13,Close,^FTSE,7563.89990234375
2022-01-14,Close,^FTSE,7543.0
2022-01-17,Close,^FTSE,7611.2001953125
2022-01-18,Close,^FTSE,7563.60009765625
2022-01-19,Close,^FTSE,7589.7001953125
2022-01-20,Close,^FTSE,7585.0
2022-01-21,Close,^FTSE,7494.10009765625
2022-01-24,Close,^FTSE,7297.2001953125
2022-01-25,Close,^FTSE,7371.5
2022-01-26,Close,^FTSE,7469.7998046875
2022-01-27,Close,^FTSE,7554.2998046875
2022-01-28,Close,^FTSE,7466.10009765625
2022-01-31,Close,^FTSE,7464.39990234375
2022-02-01,Close,^FTSE,7535.7998046875
2022-02-02,Close,^FTSE,7583.0
2022-02-03,Close,^FTSE,7528.7998046875
2022-02-04,Close,^FTSE,7516.39990234375
2022-02-07,Close,^FTSE,7573.5
2022-02-08,Close,^FTSE,7567.10009765625
2022-02-09,Close,^FTSE,7643.39990234375
2022-02-10,Close,^FTSE,7672.39990234375
2022-02-11,Close,^FTSE,7661.0
2022-02-14,Close,^FTSE,7531.60009765625
2022-02-15,Close,^FTSE,7608.89990234375
2022-02-16,Close,^FTSE,7603.7998046875
2022-02-17,Close,^FTSE,7537.39990234375
2022-02-18,Close,^FTSE,7513.60009765625
2022-02-21,Close,^FTSE,7484.2998046875
2022-02-22,Close,^FTSE,7494.2001953125
2022-02-23,Close,^FTSE,7498.2001953125
2022-02-24,Close,^FTSE,7207.0
2022-02-25,Close,^FTSE,7489.5
2022-02-28,Close,^FTSE,7458.2998046875
2022-03-01,Close,^FTSE,7330.2001953125
2022-03-02,Close,^FTSE,7429.60009765625
2022-03-03,Close,^FTSE,7238.89990234375
2022-03-04,Close,^FTSE,6987.10009765625
2022-03-07,Close,^FTSE,6959.5
2022-03-08,Close,^FTSE,6964.10009765625
2022-03-09,Close,^FTSE,7190.7001953125
2022-03-10,Close,^FTSE,7099.10009765625
2022-03-11,Close,^FTSE,7155.60009765625
2022-03-14,Close,^FTSE,7193.5
2022-03-15,Close,^FTSE,7175.7001953125
2022-03-16,Close,^FTSE,7291.7001953125
2022-03-17,Close,^FTSE,7385.2998046875
2022-03-18,Close,^FTSE,7404.7001953125
2022-03-21,Close,^FTSE,7442.39990234375
2022-03-22,Close,^FTSE,7476.7001953125
2022-03-23,Close,^FTSE,7460.60009765625
2022-03-24,Close,^FTSE,7467.39990234375
2022-03-25,Close,^FTSE,7483.39990234375
2022-03-28,Close,^FTSE,7473.10009765625
2022-03-29,Close,^FTSE,7537.2998046875
2022-03-30,Close,^FTSE,7578.7998046875
2022-03-31,Close,^FTSE,7515.7001953125
2022-04-01,Close,^FTSE,7537.89990234375
2022-04-04,Close,^FTSE,7558.89990234375
2022-04-05,Close,^FTSE,7613.7001953125
2022-04-06,Close,^FTSE,7587.7001953125
2022-04-07,Close,^FTSE,7551.7998046875
2022-04-08,Close,^FTSE,7669.60009765625
2022-04-11,Close,^FTSE,7618.2998046875
2022-04-12,Close,^FTSE,7576.7001953125
2022-04-13,Close,^FTSE,7580.7998046875
2022-04-14,Close,^FTSE,7616.39990234375
2022-04-19,Close,^FTSE,7601.2998046875
2022-04-20,Close,^FTSE,7629.2001953125
2022-04-21,Close,^FTSE,7628.0
2022-04-22,Close,^FTSE,7521.7001953125
2022-04-25,Close,^FTSE,7380.5
2022-04-26,Close,^FTSE,7386.2001953125
2022-04-27,Close,^FTSE,7425.60009765625
2022-04-28,Close,^FTSE,7509.2001953125
2022-04-29,Close,^FTSE,7544.60009765625
2022-05-03,Close,^FTSE,7561.2998046875
2022-05-04,Close,^FTSE,7493.5
2022-05-05,Close,^FTSE,7503.2998046875
2022-05-06,Close,^FTSE,7387.89990234375
2022-05-09,Close,^FTSE,7216.60009765625
2022-05-10,Close,^FTSE,7243.2001953125
2022-05-11,Close,^FTSE,7347.7001953125
2022-05-12,Close,^FTSE,7233.2998046875
2022-05-13,Close,^FTSE,7418.2001953125
2022-05-16,Close,^FTSE,7464.7998046875
2022-05-17,Close,^FTSE,7518.39990234375
2022-05-18,Close,^FTSE,7438.10009765625
2022-05-19,Close,^FTSE,7302.7001953125
2022-05-20,Close,^FTSE,7390.0
2022-05-23,Close,^FTSE,7513.39990234375
2022-05-24,Close,^FTSE,7484.39990234375
2022-05-25,Close,^FTSE,7522.7998046875
2022-05-26,Close,^FTSE,7564.89990234375
2022-05-27,Close,^FTSE,7585.5
2022-05-30,Close,^FTSE,7600.10009765625
2022-05-31,Close,^FTSE,7607.7001953125
2022-06-01,Close,^FTSE,7533.0
2022-06-06,Close,^FTSE,7608.2001953125
2022-06-07,Close,^FTSE,7598.89990234375
2022-06-08,Close,^FTSE,7593.0
2022-06-09,Close,^FTSE,7476.2001953125
2022-06-10,Close,^FTSE,7317.5
2022-06-13,Close,^FTSE,7205.7998046875
2022-06-14,Close,^FTSE,7187.5
2022-06-15,Close,^FTSE,7273.39990234375
2022-06-16,Close,^FTSE,7045.0
2022-06-17,Close,^FTSE,7016.2998046875
2022-06-20,Close,^FTSE,7121.7998046875
2022-06-21,Close,^FTSE,7152.10009765625
2022-06-22,Close,^FTSE,7089.2001953125
2022-06-23,Close,^FTSE,7020.5
2022-06-24,Close,^FTSE,7208.7998046875
2022-06-27,Close,^FTSE,7258.2998046875
2022-06-28,Close,^FTSE,7323.39990234375
2022-06-29,Close,^FTSE,7312.2998046875
2022-06-30,Close,^FTSE,7169.2998046875
2022-07-01,Close,^FTSE,7168.7001953125
2022-07-04,Close,^FTSE,7232.7001953125
2022-07-05,Close,^FTSE,7025.5
2022-07-06,Close,^FTSE,7107.7998046875
2022-07-07,Close,^FTSE,7189.10009765625
2022-07-08,Close,^FTSE,7196.2001953125
2022-07-11,Close,^FTSE,7196.60009765625
2022-07-12,Close,^FTSE,7209.89990234375
2022-07-13,Close,^FTSE,7156.39990234375
2022-07-14,Close,^FTSE,7039.7998046875
2022-07-15,Close,^FTSE,7159.0
2022-07-18,Close,^FTSE,7223.2001953125
2022-07-19,Close,^FTSE,7296.2998046875
2022-07-20,Close,^FTSE,7264.2998046875
2022-07-21,Close,^FTSE,7270.5
2022-07-22,Close,^FTSE,7276.39990234375
2022-07-25,Close,^FTSE,7306.2998046875
2022-07-26,Close,^FTSE,7306.2998046875
2022-07-27,Close,^FTSE,7348.2001953125
2022-07-28,Close,^FTSE,7345.2998046875
2022-07-29,Close,^FTSE,7423.39990234375
2022-08-01,Close,^FTSE,7413.39990234375
2022-08-02,Close,^FTSE,7409.10009765625
2022-08-03,Close,^FTSE,7445.7001953125
2022-08-04,Close,^FTSE,7448.10009765625
2022-08-05,Close,^FTSE,7439.7001953125
2022-08-08,Close,^FTSE,7482.39990234375
2022-08-09,Close,^FTSE,7488.2001953125
2022-08-10,Close,^FTSE,7507.10009765625
2022-08-11,Close,^FTSE,7465.89990234375
2022-08-12,Close,^FTSE,7500.89990234375
2022-08-15,Close,^FTSE,7509.2001953125
2022-08-16,Close,^FTSE,7536.10009765625
2022-08-17,Close,^FTSE,7515.7998046875
2022-08-18,Close,^FTSE,7541.89990234375
2022-08-19,Close,^FTSE,7550.39990234375
2022-08-22,Close,^FTSE,7533.7998046875
2022-08-23,Close,^FTSE,7488.10009765625
2022-08-24,Close,^FTSE,7471.5
2022-08-25,Close,^FTSE,7479.7001953125
2022-08-26,Close,^FTSE,7427.2998046875
2022-08-30,Close,^FTSE,7361.60009765625
2022-08-31,Close,^FTSE,7284.2001953125
2022-09-01,Close,^FTSE,7148.5
2022-09-02,Close,^FTSE,7281.2001953125
2022-09-05,Close,^FTSE,7287.39990234375
2022-09-06,Close,^FTSE,7300.39990234375
2022-09-07,Close,^FTSE,7237.7998046875
2022-09-08,Close,^FTSE,7262.10009765625
2022-09-09,Close,^FTSE,7351.10009765625
2022-09-12,Close,^FTSE,7473.0
2022-09-13,Close,^FTSE,7385.89990234375
2022-09-14,Close,^FTSE,7277.2998046875
2022-09-15,Close,^FTSE,7282.10009765625
2022-09-16,Close,^FTSE,7236.7001953125
2022-09-20,Close,^FTSE,7192.7001953125
2022-09-21,Close,^FTSE,7237.60009765625
2022-09-22,Close,^FTSE,7159.5
2022-09-23,Close,^FTSE,7018.60009765625
2022-09-26,Close,^FTSE,7021.0
2022-09-27,Close,^FTSE,6984.60009765625
2022-09-28,Close,^FTSE,7005.39990234375
2022-09-29,Close,^FTSE,6881.60009765625
2022-09-30,Close,^FTSE,6893.7998046875
2022-10-03,Close,^FTSE,6908.7998046875
2022-10-04,Close,^FTSE,7086.5
2022-10-05,Close,^FTSE,7052.60009765625
2022-10-06,Close,^FTSE,6997.2998046875
2022-10-07,Close,^FTSE,6991.10009765625
2022-10-10,Close,^FTSE,6959.2998046875
2022-10-11,Close,^FTSE,6885.2001953125
2022-10-12,Close,^FTSE,6826.2001953125
2022-10-13,Close,^FTSE,6850.2998046875
2022-10-14,Close,^FTSE,6858.7998046875
2022-10-17,Close,^FTSE,6920.2001953125
2022-10-18,Close,^FTSE,6936.7001953125
2022-10-19,Close,^FTSE,6925.0
2022-10-20,Close,^FTSE,6943.89990234375
2022-10-21,Close,^FTSE,6969.7001953125
2022-10-24,Close,^FTSE,7014.0
2022-10-25,Close,^FTSE,7013.5
2022-10-26,Close,^FTSE,7056.10009765625
2022-10-27,Close,^FTSE,7073.7001953125
2022-10-28,Close,^FTSE,7047.7001953125
2022-10-31,Close,^FTSE,7094.5
2022-11-01,Close,^FTSE,7186.2001953125
2022-11-02,Close,^FTSE,7144.10009765625
2022-11-03,Close,^FTSE,7188.60009765625
2022-11-04,Close,^FTSE,7334.7998046875
2022-11-07,Close,^FTSE,7300.0
2022-11-08,Close,^FTSE,7306.10009765625
2022-11-09,Close,^FTSE,7296.2998046875
2022-11-10,Close,^FTSE,7375.2998046875
2022-11-11,Close,^FTSE,7318.0
2022-11-14,Close,^FTSE,7385.2001953125
2022-11-15,Close,^FTSE,7369.39990234375
2022-11-16,Close,^FTSE,7351.2001953125
2022-11-17,Close,^FTSE,7346.5
2022-11-18,Close,^FTSE,7385.5
2022-11-21,Close,^FTSE,7376.89990234375
2022-11-22,Close,^FTSE,7452.7998046875
2022-11-23,Close,^FTSE,7465.2001953125
2022-11-24,Close,^FTSE,7466.60009765625
2022-11-25,Close,^FTSE,7486.7001953125
2022-11-28,Close,^FTSE,7474.0
2022-11-29,Close,^FTSE,7512.0
2022-11-30,Close,^FTSE,7573.10009765625
2022-12-01,Close,^FTSE,7558.5
2022-12-02,Close,^FTSE,7556.2001953125
2022-12-05,Close,^FTSE,7567.5
2022-12-06,Close,^FTSE,7521.39990234375
2022-12-07,Close,^FTSE,7489.2001953125
2022-12-08,Close,^FTSE,7472.2001953125
2022-12-09,Close,^FTSE,7476.60009765625
2022-12-12,Close,^FTSE,7446.0
2022-12-13,Close,^FTSE,7502.89990234375
2022-12-14,Close,^FTSE,7495.89990234375
2022-12-15,Close,^FTSE,7426.2001953125
2022-12-16,Close,^FTSE,7332.10009765625
2022-12-19,Close,^FTSE,7361.2998046875
2022-12-20,Close,^FTSE,7370.60009765625
2022-12-21,Close,^FTSE,7497.2998046875
2022-12-22,Close,^FTSE,7469.2998046875
2022-12-23,Close,^FTSE,7473.0
2022-12-28,Close,^FTSE,7497.2001953125
2022-12-29,Close,^FTSE,7512.7001953125
2022-12-30,Close,^FTSE,7451.7001953125
2023-01-03,Close,^FTSE,7554.10009765625
2023-01-04,Close,^FTSE,7585.2001953125
2023-01-05,Close,^FTSE,7633.5
2023-01-06,Close,^FTSE,7699.5
2023-01-09,Close,^FTSE,7724.89990234375
2023-01-10,Close,^FTSE,7694.5
2023-01-11,Close,^FTSE,7725.0
2023-01-12,Close,^FTSE,7794.0
2023-01-13,Close,^FTSE,7844.10009765625
2023-01-16,Close,^FTSE,7860.10009765625
2023-01-17,Close,^FTSE,7851.0
2023-01-18,Close,^FTSE,7830.7001953125
2023-01-19,Close,^FTSE,7747.2998046875
2023-01-20,Close,^FTSE,7770.60009765625
2023-01-23,Close,^FTSE,7784.7001953125
2023-01-24,Close,^FTSE,7757.39990234375
2023-01-25,Close,^FTSE,7744.89990234375
2023-01-26,Close,^FTSE,7761.10009765625
2023-01-27,Close,^FTSE,7765.2001953125
2023-01-30,Close,^FTSE,7784.89990234375
2023-01-31,Close,^FTSE,7771.7001953125
2023-02-01,Close,^FTSE,7761.10009765625
2023-02-02,Close,^FTSE,7820.2001953125
2023-02-03,Close,^FTSE,7901.7998046875
2023-02-06,Close,^FTSE,7836.7001953125
2023-02-07,Close,^FTSE,7864.7001953125
2023-02-08,Close,^FTSE,7885.2001953125
2023-02-09,Close,^FTSE,7911.2001953125
2023-02-10,Close,^FTSE,7882.5
2023-02-13,Close,^FTSE,7947.60009765625
2023-02-14,Close,^FTSE,7953.89990234375
2023-02-15,Close,^FTSE,7997.7998046875
2023-02-16,Close,^FTSE,8012.5
2023-02-17,Close,^FTSE,8004.39990234375
2023-02-20,Close,^FTSE,8014.2998046875
2023-02-21,Close,^FTSE,7977.7998046875
2023-02-22,Close,^FTSE,7930.60009765625
2023-02-23,Close,^FTSE,7907.7001953125
2023-02-24,Close,^FTSE,7878.7001953125
2023-02-27,Close,^FTSE,7935.10009765625
2023-02-28,Close,^FTSE,7876.2998046875
2023-03-01,Close,^FTSE,7914.89990234375
2023-03-02,Close,^FTSE,7944.0
2023-03-03,Close,^FTSE,7947.10009765625
2023-03-06,Close,^FTSE,7929.7998046875
2023-03-07,Close,^FTSE,7919.5
2023-03-08,Close,^FTSE,7929.89990234375
2023-03-09,Close,^FTSE,7880.0
2023-03-10,Close,^FTSE,7748.39990234375
2023-03-13,Close,^FTSE,7548.60009765625
2023-03-14,Close,^FTSE,7637.10009765625
2023-03-15,Close,^FTSE,7344.5
2023-03-16,Close,^FTSE,7410.0
2023-03-17,Close,^FTSE,7335.39990234375
2023-03-20,Close,^FTSE,7403.89990234375
2023-03-21,Close,^FTSE,7536.2001953125
2023-03-22,Close,^FTSE,7566.7998046875
2023-03-23,Close,^FTSE,7499.60009765625
2023-03-24,Close,^FTSE,7405.5
2023-03-27,Close,^FTSE,7471.7998046875
2023-03-28,Close,^FTSE,7484.2998046875
2023-03-29,Close,^FTSE,7564.2998046875
2023-03-30,Close,^FTSE,7620.39990234375
2023-03-31,Close,^FTSE,7631.7001953125
2023-04-03,Close,^FTSE,7673.0
2023-04-04,Close,^FTSE,7634.5
2023-04-05,Close,^FTSE,7662.89990234375
2023-04-06,Close,^FTSE,7741.60009765625
2023-04-11,Close,^FTSE,7785.7001953125
2023-04-12,Close,^FTSE,7824.7998046875
2023-04-13,Close,^FTSE,7843.39990234375
2023-04-14,Close,^FTSE,7871.89990234375
2023-04-17,Close,^FTSE,7879.5
2023-04-18,Close,^FTSE,7909.39990234375
2023-04-19,Close,^FTSE,7898.7998046875
2023-04-20,Close,^FTSE,7902.60009765625
2023-04-21,Close,^FTSE,7914.10009765625
2023-04-24,Close,^FTSE,7912.2001953125
2023-04-25,Close,^FTSE,7891.10009765625
2023-04-26,Close,^FTSE,7852.60009765625
2023-04-27,Close,^FTSE,7831.60009765625
2023-04-28,Close,^FTSE,7870.60009765625
2023-05-02,Close,^FTSE,7773.0
2023-05-03,Close,^FTSE,7788.39990234375
2023-05-04,Close,^FTSE,7702.60009765625
2023-05-05,Close,^FTSE,7778.39990234375
2023-05-09,Close,^FTSE,7764.10009765625
2023-05-10,Close,^FTSE,7741.2998046875
2023-05-11,Close,^FTSE,7730.60009765625
2023-05-12,Close,^FTSE,7754.60009765625
2023-05-15,Close,^FTSE,7777.7001953125
2023-05-16,Close,^FTSE,7751.10009765625
2023-05-17,Close,^FTSE,7723.2001953125
2023-05-18,Close,^FTSE,7742.2998046875
2023-05-19,Close,^FTSE,7756.89990234375
2023-05-22,Close,^FTSE,7771.0
2023-05-23,Close,^FTSE,7763.0
2023-05-24,Close,^FTSE,7627.10009765625
2023-05-25,Close,^FTSE,7570.89990234375
2023-05-26,Close,^FTSE,7627.2001953125
2023-05-30,Close,^FTSE,7522.10009765625
2023-05-31,Close,^FTSE,7446.10009765625
2023-06-01,Close,^FTSE,7490.2998046875
2023-06-02,Close,^FTSE,7607.2998046875
2023-06-05,Close,^FTSE,7600.0
2023-06-06,Close,^FTSE,7628.10009765625
2023-06-07,Close,^FTSE,7624.2998046875
2023-06-08,Close,^FTSE,7599.7001953125
2023-06-09,Close,^FTSE,7562.39990234375
2023-06-12,Close,^FTSE,7570.7001953125
2023-06-13,Close,^FTSE,7594.7998046875
2023-06-14,Close,^FTSE,7602.7001953125
2023-06-15,Close,^FTSE,7628.2998046875
2023-06-16,Close,^FTSE,7642.7001953125
2023-06-19,Close,^FTSE,7588.5
2023-06-20,Close,^FTSE,7569.2998046875
2023-06-21,Close,^FTSE,7559.2001953125
2023-06-22,Close,^FTSE,7502.0
2023-06-23,Close,^FTSE,7461.89990234375
2023-06-26,Close,^FTSE,7453.60009765625
2023-06-27,Close,^FTSE,7461.5
2023-06-28,Close,^FTSE,7500.5
2023-06-29,Close,^FTSE,7471.7001953125
2023-06-30,Close,^FTSE,7531.5
2023-07-03,Close,^FTSE,7527.2998046875
2023-07-04,Close,^FTSE,7519.7001953125
2023-07-05,Close,^FTSE,7442.10009765625
2023-07-06,Close,^FTSE,7280.5
2023-07-07,Close,^FTSE,7256.89990234375
2023-07-10,Close,^FTSE,7273.7998046875
2023-07-11,Close,^FTSE,7282.5
2023-07-12,Close,^FTSE,7416.10009765625
2023-07-13,Close,^FTSE,7440.2001953125
2023-07-14,Close,^FTSE,7434.60009765625
2023-07-17,Close,^FTSE,7406.39990234375
2023-07-18,Close,^FTSE,7453.7001953125
2023-07-19,Close,^FTSE,7588.2001953125
2023-07-20,Close,^FTSE,7646.10009765625
2023-07-21,Close,^FTSE,7663.7001953125
2023-07-24,Close,^FTSE,7678.60009765625
2023-07-25,Close,^FTSE,7691.7998046875
2023-07-26,Close,^FTSE,7676.89990234375
2023-07-27,Close,^FTSE,7692.7998046875
2023-07-28,Close,^FTSE,7694.2998046875
2023-07-31,Close,^FTSE,7699.39990234375
2023-08-01,Close,^FTSE,7666.2998046875
2023-08-02,Close,^FTSE,7561.60009765625
2023-08-03,Close,^FTSE,7529.2001953125
2023-08-04,Close,^FTSE,7564.39990234375
2023-08-07,Close,^FTSE,7554.5
2023-08-08,Close,^FTSE,7527.39990234375
2023-08-09,Close,^FTSE,7587.2998046875
2023-08-10,Close,^FTSE,7618.60009765625
2023-08-11,Close,^FTSE,7524.2001953125
2023-08-14,Close,^FTSE,7507.2001953125
2023-08-15,Close,^FTSE,7389.60009765625
2023-08-16,Close,^FTSE,7356.89990234375
2023-08-17,Close,^FTSE,7310.2001953125
2023-08-18,Close,^FTSE,7262.39990234375
2023-08-21,Close,^FTSE,7257.7998046875
2023-08-22,Close,^FTSE,7270.7998046875
2023-08-23,Close,^FTSE,7320.5
2023-08-24,Close,^FTSE,7333.60009765625
2023-08-25,Close,^FTSE,7338.60009765625
2023-08-29,Close,^FTSE,7465.0
2023-08-30,Close,^FTSE,7473.7001953125
2023-08-31,Close,^FTSE,7439.10009765625
2023-09-01,Close,^FTSE,7464.5
2023-09-04,Close,^FTSE,7452.7998046875
2023-09-05,Close,^FTSE,7437.89990234375
2023-09-06,Close,^FTSE,7426.10009765625
2023-09-07,Close,^FTSE,7441.7001953125
2023-09-08,Close,^FTSE,7478.2001953125
2023-09-11,Close,^FTSE,7496.89990234375
2023-09-12,Close,^FTSE,7527.5
2023-09-13,Close,^FTSE,7526.0
2023-09-14,Close,^FTSE,7673.10009765625
2023-09-15,Close,^FTSE,7711.39990234375
2023-09-18,Close,^FTSE,7652.89990234375
2023-09-19,Close,^FTSE,7660.2001953125
2023-09-20,Close,^FTSE,7731.7001953125
2023-09-21,Close,^FTSE,7678.60009765625
2023-09-22,Close,^FTSE,7683.89990234375
2023-09-25,Close,^FTSE,7624.0
2023-09-26,Close,^FTSE,7625.7001953125
2023-09-27,Close,^FTSE,7593.2001953125
2023-09-28,Close,^FTSE,7601.89990234375
2023-09-29,Close,^FTSE,7608.10009765625
2023-10-02,Close,^FTSE,7510.7001953125
2023-10-03,Close,^FTSE,7470.2001953125
2023-10-04,Close,^FTSE,7412.5
2023-10-05,Close,^FTSE,7451.5
2023-10-06,Close,^FTSE,7494.60009765625
2023-10-09,Close,^FTSE,7492.2001953125
2023-10-10,Close,^FTSE,7628.2001953125
2023-10-11,Close,^FTSE,7620.0
2023-10-12,Close,^FTSE,7644.7998046875
2023-10-13,Close,^FTSE,7599.60009765625
2023-10-16,Close,^FTSE,7630.60009765625
2023-10-17,Close,^FTSE,7675.2001953125
2023-10-18,Close,^FTSE,7588.0
2023-10-19,Close,^FTSE,7499.5
2023-10-20,Close,^FTSE,7402.10009765625
2023-10-23,Close,^FTSE,7374.7998046875
2023-10-24,Close,^FTSE,7389.7001953125
2023-10-25,Close,^FTSE,7414.2998046875
2023-10-26,Close,^FTSE,7354.60009765625
2023-10-27,Close,^FTSE,7291.2998046875
2023-10-30,Close,^FTSE,7327.39990234375
2023-10-31,Close,^FTSE,7321.7001953125
2023-11-01,Close,^FTSE,7342.39990234375
2023-11-02,Close,^FTSE,7446.5
2023-11-03,Close,^FTSE,7417.7001953125
2023-11-06,Close,^FTSE,7417.7998046875
2023-11-07,Close,^FTSE,7410.0
2023-11-08,Close,^FTSE,7401.7001953125
2023-11-09,Close,^FTSE,7455.7001953125
2023-11-10,Close,^FTSE,7360.60009765625
2023-11-13,Close,^FTSE,7425.7998046875
2023-11-14,Close,^FTSE,7440.5
2023-11-15,Close,^FTSE,7486.89990234375
2023-11-16,Close,^FTSE,7411.0
2023-11-17,Close,^FTSE,7504.2998046875
2023-11-20,Close,^FTSE,7496.39990234375
2023-11-21,Close,^FTSE,7482.0
2023-11-22,Close,^FTSE,7469.5
2023-11-23,Close,^FTSE,7483.60009765625
2023-11-24,Close,^FTSE,7488.2001953125
2023-11-27,Close,^FTSE,7460.7001953125
2023-11-28,Close,^FTSE,7455.2001953125
2023-11-29,Close,^FTSE,7423.5
2023-11-30,Close,^FTSE,7453.7998046875
2023-12-01,Close,^FTSE,7529.39990234375
2023-12-04,Close,^FTSE,7513.0
2023-12-05,Close,^FTSE,7489.7998046875
2023-12-06,Close,^FTSE,7515.39990234375
2023-12-07,Close,^FTSE,7513.7001953125
2023-12-08,Close,^FTSE,7554.5
2023-12-11,Close,^FTSE,7544.89990234375
2023-12-12,Close,^FTSE,7542.7998046875
2023-12-13,Close,^FTSE,7548.39990234375
2023-12-14,Close,^FTSE,7649.0
2023-12-15,Close,^FTSE,7576.39990234375
2023-12-18,Close,^FTSE,7614.5
2023-12-19,Close,^FTSE,7638.0
2023-12-20,Close,^FTSE,7715.7001953125
2023-12-21,Close,^FTSE,7694.7001953125
2023-12-22,Close,^FTSE,7697.5
2023-12-27,Close,^FTSE,7725.0
2023-12-28,Close,^FTSE,7722.7001953125
2023-12-29,Close,^FTSE,7733.2001953125
2013-12-30,Dividends,3UKL.L,0.0
2013-12-31,Dividends,3UKL.L,0.0
2014-01-02,Dividends,3UKL.L,0.0
2014-01-03,Dividends,3UKL.L,0.0
2014-01-06,Dividends,3UKL.L,0.0
2014-01-07,Dividends,3UKL.L,0.0
2014-01-08,Dividends,3UKL.L,0.0
2014-01-09,Dividends,3UKL.L,0.0
2014-01-10,Dividends,3UKL.L,0.0
2014-01-13,Dividends,3UKL.L,0.0
2014-01-14,Dividends,3UKL.L,0.0
2014-01-15,Dividends,3UKL.L,0.0
2014-01-16,Dividends,3UKL.L,0.0
2014-01-17,Dividends,3UKL.L,0.0
2014-01-20,Dividends,3UKL.L,0.0
2014-01-21,Dividends,3UKL.L,0.0
2014-01-22,Dividends,3UKL.L,0.0
2014-01-23,Dividends,3UKL.L,0.0
2014-01-24,Dividends,3UKL.L,0.0
2014-01-27,Dividends,3UKL.L,0.0
2014-01-28,Dividends,3UKL.L,0.0
2014-01-29,Dividends,3UKL.L,0.0
2014-01-30,Dividends,3UKL.L,0.0
2014-01-31,Dividends,3UKL.L,0.0
2014-02-03,Dividends,3UKL.L,0.0
2014-02-04,Dividends,3UKL.L,0.0
2014-02-05,Dividends,3UKL.L,0.0
2014-02-06,Dividends,3UKL.L,0.0
2014-02-07,Dividends,3UKL.L,0.0
2014-02-10,Dividends,3UKL.L,0.0
2014-02-11,Dividends,3UKL.L,0.0
2014-02-12,Dividends,3UKL.L,0.0
2014-02-13,Dividends,3UKL.L,0.0
2014-02-14,Dividends,3UKL.L,0.0
2014-02-17,Dividends,3UKL.L,0.0
2014-02-18,Dividends,3UKL.L,0.0
2014-02-19,Dividends,3UKL.L,0.0
2014-02-20,Dividends,3UKL.L,0.0
2014-02-21,Dividends,3UKL.L,0.0
2014-02-24,Dividends,3UKL.L,0.0
2014-02-25,Dividends,3UKL.L,0.0
2014-02-26,Dividends,3UKL.L,0.0
2014-02-27,Dividends,3UKL.L,0.0
2014-02-28,Dividends,3UKL.L,0.0
2014-03-03,Dividends,3UKL.L,0.0
2014-03-04,Dividends,3UKL.L,0.0
2014-03-05,Dividends,3UKL.L,0.0
2014-03-06,Dividends,3UKL.L,0.0
2014-03-07,Dividends,3UKL.L,0.0
2014-03-10,Dividends,3UKL.L,0.0
2014-03-11,Dividends,3UKL.L,0.0
2014-03-12,Dividends,3UKL.L,0.0
2014-03-13,Dividends,3UKL.L,0.0
2014-03-14,Dividends,3UKL.L,0.0
2014-03-17,Dividends,3UKL.L,0.0
2014-03-18,Dividends,3UKL.L,0.0
2014-03-19,Dividends,3UKL.L,0.0
2014-03-20,Dividends,3UKL.L,0.0
2014-03-21,Dividends,3UKL.L,0.0
2014-03-24,Dividends,3UKL.L,0.0
2014-03-25,Dividends,3UKL.L,0.0
2014-03-26,Dividends,3UKL.L,0.0
2014-03-27,Dividends,3UKL.L,0.0
2014-03-28,Dividends,3UKL.L,0.0
2014-03-31,Dividends,3UKL.L,0.0
2014-04-01,Dividends,3UKL.L,0.0
2014-04-02,Dividends,3UKL.L,0.0
2014-04-03,Dividends,3UKL.L,0.0
2014-04-04,Dividends,3UKL.L,0.0
2014-04-07,Dividends,3UKL.L,0.0
2014-04-08,Dividends,3UKL.L,0.0
